timestamp,origin,destination,distance_m,duration_s
2026-05-15 17:16:30.972129,District 5,Thu Duc,15610.9,1051
2026-05-15 17:16:32.796190,VNU HCM,District 1,20246.6,1362
2026-05-15 17:16:34.717540,District 3,Thu Duc,12903.9,847
2026-05-15 17:16:36.518979,District 1,District 3,3560.6,309.5
2026-05-15 17:16:38.343147,Hang Xanh,Pham Van Dong,3335,246.4
2026-05-15 17:16:40.195917,Linh Trung,District 3,20439.7,1223.9
2026-05-15 17:16:42.038216,Linh Trung,Landmark 81,17136.9,1058.9
2026-05-15 17:16:43.881130,District 3,Linh Trung,20560.3,1226.4
2026-05-15 17:16:45.798583,Suoi Tien,Landmark 81,14690.4,985.9
2026-05-15 17:16:47.652012,Tan Son Nhat Airport,District 5,8273.4,683.5
2026-05-15 17:16:49.810922,Binh Thanh,High Tech Park,16529.1,1027.2
2026-05-15 17:16:51.655747,Tan Son Nhat Airport,Thu Thiem Tunnel,10041.6,867.2
2026-05-15 17:16:53.455729,District 3,Ben Thanh Market,2945,249.1
2026-05-15 17:16:55.296742,Thu Thiem Tunnel,District 1,4200.3,371.8
2026-05-15 17:16:57.144053,District 5,Eastern Bus Station,10191,704.9
2026-05-15 17:16:58.993125,High Tech Park,District 5,23360.5,1503.2
2026-05-15 17:17:00.849161,Suoi Tien,District 1,21262.7,1245.4
2026-05-15 17:17:02.702933,VNU HCM,Saigon Bridge,15804.4,1027.3
2026-05-15 17:17:04.790763,Landmark 81,Tan Son Nhat Airport,10350.4,853.9
2026-05-15 17:17:06.646926,Tan Son Nhat Airport,Suoi Tien,23381.9,1450.3
2026-05-15 17:17:08.453039,Pham Van Dong,District 1,8919.3,642.7
2026-05-15 17:17:10.274772,Hang Xanh,District 5,9278.6,667.8
2026-05-15 17:17:12.119185,Hang Xanh,Pham Van Dong,3335,246.4
2026-05-15 17:17:13.944896,Suoi Tien,Linh Trung,3578.5,380.2
2026-05-15 17:17:15.793759,Landmark 81,Ben Thanh Market,5840.4,519
2026-05-15 17:17:17.639711,VNU HCM,Landmark 81,16355.5,1101.7
2026-05-15 17:17:19.499993,Suoi Tien,District 5,25792.2,1499.8
2026-05-15 17:17:21.308338,Eastern Bus Station,Binh Thanh,2943.7,178.3
2026-05-15 17:17:23.142907,Suoi Tien,District 3,22677.6,1316.4
2026-05-15 17:17:24.971193,District 1,Linh Trung,19674.3,1182.4
2026-05-15 17:17:26.838777,VNU HCM,District 3,21598.9,1460.1
2026-05-15 17:17:28.682076,District 3,Pham Van Dong,8176.1,576.3
2026-05-15 17:17:30.496097,Thu Duc,Ben Thanh Market,13804.6,936.2
2026-05-15 17:17:33.968127,Suoi Tien,Thu Duc,8275.4,567.5
2026-05-15 17:17:35.769159,Tan Son Nhat Airport,Binh Thanh,8669.7,771.7
2026-05-15 17:17:37.589228,Ben Thanh Market,Pham Van Dong,8047.3,579.7
2026-05-15 17:17:40.730036,Eastern Bus Station,Landmark 81,5889,440.1
2026-05-15 17:17:42.578406,District 1,Suoi Tien,17120.6,1110
2026-05-15 17:17:44.415485,Tan Son Nhat Airport,District 5,8273.4,683.5
2026-05-15 17:17:46.230,High Tech Park,District 3,20245.9,1319.8
2026-05-15 17:17:48.077937,District 3,Suoi Tien,18505.4,1161.8
2026-05-15 17:17:49.901970,Thu Thiem Tunnel,Pham Van Dong,8970,655
2026-05-15 17:17:51.737649,Eastern Bus Station,District 1,7776.8,534.1
2026-05-15 17:17:53.590839,Ben Thanh Market,Thu Thiem Tunnel,2691.8,249.3
2026-05-15 17:17:55.407970,District 3,District 5,4479.7,346.9
2026-05-15 17:17:57.273287,Saigon Bridge,District 1,5022.5,392.7
2026-05-15 17:17:59.096361,District 3,Hang Xanh,4984.1,374.8
2026-05-15 17:18:00.939320,Pham Van Dong,Ben Thanh Market,9615.4,704.5
2026-05-15 17:18:02.759760,Tan Son Nhat Airport,Saigon Bridge,10073.7,815.6
2026-05-15 17:18:04.591864,Thu Duc,District 3,13903.5,903.3
2026-05-15 17:18:06.415433,High Tech Park,Tan Son Nhat Airport,21205.5,1475.1
2026-05-15 17:18:08.238810,Landmark 81,VNU HCM,16249.7,1090.9
2026-05-15 17:18:10.069919,District 3,District 1,3743.9,294.4
2026-05-15 17:18:11.923850,District 1,Pham Van Dong,7290.2,532.3
2026-05-15 17:18:13.758038,Hang Xanh,VNU HCM,19798.6,1109.1
2026-05-15 17:18:15.602265,Thu Duc,District 1,13108.5,874.4
2026-05-15 17:18:17.425852,Pham Van Dong,Binh Thanh,4086.2,286.9
2026-05-15 17:18:19.262810,Landmark 81,Thu Duc,10991.8,768.6
2026-05-15 17:18:21.102944,Pham Van Dong,District 5,12532.1,864.3
2026-05-15 17:18:22.912277,Linh Trung,High Tech Park,7963.2,643
2026-05-15 17:18:24.723939,District 1,Ben Thanh Market,770.5,85.5
2026-05-15 17:18:26.604306,VNU HCM,Binh Thanh,18447.1,1060.2
2026-05-15 17:18:28.413923,Saigon Bridge,High Tech Park,15062.2,937.7
2026-05-15 17:18:30.260189,Landmark 81,Saigon Bridge,1412,149
2026-05-15 17:18:32.122411,Linh Trung,Saigon Bridge,16280.3,987.9
2026-05-15 17:18:33.985284,VNU HCM,Binh Thanh,18447.1,1060.2
2026-05-15 17:18:35.832851,Landmark 81,Binh Thanh,5481.6,420.9
2026-05-15 17:18:37.675972,District 1,District 5,4868.2,397.4
2026-05-15 17:18:39.535999,Thu Duc,Eastern Bus Station,8049.2,496.1
2026-05-15 17:18:41.422297,Ben Thanh Market,Binh Thanh,7264.9,502.7
2026-05-15 17:18:43.291694,High Tech Park,Eastern Bus Station,16815.5,934.9
2026-05-15 17:18:45.107224,Tan Son Nhat Airport,Eastern Bus Station,8954.2,741.7
2026-05-15 17:18:46.955023,High Tech Park,Binh Thanh,18448.3,1033.8
2026-05-15 17:18:48.809267,Pham Van Dong,District 5,12532.1,864.3
2026-05-15 17:18:50.859930,Suoi Tien,Pham Van Dong,15488.9,866.1
2026-05-15 17:18:52.660206,Suoi Tien,Hang Xanh,17671.2,988.6
2026-05-15 17:18:54.465991,Pham Van Dong,Suoi Tien,10568.3,760.2
2026-05-15 17:18:56.283343,Binh Thanh,District 3,6266.5,432.7
2026-05-15 17:18:58.129366,District 1,VNU HCM,19848.6,1339.5
2026-05-15 17:18:59.959352,VNU HCM,Saigon Bridge,15804.4,1027.3
2026-05-15 17:19:01.773664,Thu Duc,District 5,16721.3,1096
2026-05-15 17:19:03.597257,Landmark 81,District 5,9386.9,799.1
2026-05-15 17:19:05.423098,Ben Thanh Market,Binh Thanh,7264.9,502.7
2026-05-15 17:19:07.230040,Eastern Bus Station,Tan Son Nhat Airport,9586.3,679.4
2026-05-15 17:19:09.085531,Ben Thanh Market,Landmark 81,5383.8,502.4
2026-05-15 17:19:10.936074,Suoi Tien,District 1,21262.7,1245.4
2026-05-15 17:19:12.762186,District 3,Tan Son Nhat Airport,5138.1,499.9
2026-05-15 17:19:14.599593,Ben Thanh Market,District 5,4415.5,354.2
2026-05-15 17:19:16.494080,Saigon Bridge,Eastern Bus Station,4159.9,273.5
2026-05-15 17:19:18.304161,Ben Thanh Market,Suoi Tien,18376.6,1165.2
2026-05-15 17:19:20.171510,Thu Thiem Tunnel,VNU HCM,18817.3,1187.1
2026-05-15 17:19:22.014549,Thu Thiem Tunnel,Thu Duc,13543.8,892.4
2026-05-15 17:19:23.865283,Linh Trung,Tan Son Nhat Airport,20834.3,1298.2
2026-05-15 17:19:25.675094,Linh Trung,Hang Xanh,15433.2,896.1
2026-05-15 17:19:27.528727,District 1,Thu Duc,12018,803
2026-05-15 17:19:29.348508,District 5,Tan Son Nhat Airport,8237.3,670.7
2026-05-15 17:19:31.193480,Landmark 81,District 1,5018.4,459.3
2026-05-15 17:19:33.051950,Ben Thanh Market,VNU HCM,21104.5,1394.7
2026-05-15 17:19:34.933067,Thu Thiem Tunnel,Hang Xanh,5777.9,453.5
2026-05-15 17:19:36.772209,Saigon Bridge,Linh Trung,14370.7,979.3
2026-05-15 17:19:38.609554,Landmark 81,High Tech Park,14857.1,974.7
2026-05-15 17:19:40.421974,Suoi Tien,District 5,25792.2,1499.8
2026-05-15 17:19:42.254217,Suoi Tien,Binh Thanh,16429.6,889.6
2026-05-15 17:19:44.108070,Pham Van Dong,Hang Xanh,5327.8,385.9
2026-05-15 17:19:45.935608,VNU HCM,Binh Thanh,18447.1,1060.2
2026-05-15 17:19:47.806558,District 3,District 1,3743.9,294.4
2026-05-15 17:19:49.685409,Binh Thanh,Saigon Bridge,3112.1,219.8
2026-05-15 17:19:51.496075,Binh Thanh,Thu Thiem Tunnel,7274.8,560.2
2026-05-15 17:19:53.319490,VNU HCM,Binh Thanh,18447.1,1060.2
2026-05-15 17:19:55.121023,Ben Thanh Market,District 3,3107.9,266.3
2026-05-15 17:19:56.929530,District 5,Ben Thanh Market,4909.9,378
2026-05-15 17:19:58.751557,Tan Son Nhat Airport,High Tech Park,21455.1,1600.9
2026-05-15 17:20:00.616194,Linh Trung,Tan Son Nhat Airport,20834.3,1298.2
2026-05-15 17:20:02.448889,Linh Trung,Saigon Bridge,16280.3,987.9
2026-05-15 17:20:04.279930,Eastern Bus Station,District 1,7776.8,534.1
2026-05-15 17:20:06.138859,District 1,Thu Thiem Tunnel,2497.7,222.2
2026-05-15 17:20:07.958392,Thu Duc,VNU HCM,8960.1,700.2
2026-05-15 17:20:09.852264,Linh Trung,Thu Duc,6037.4,475
2026-05-15 17:20:11.714322,Thu Duc,Suoi Tien,6232.2,470.7
2026-05-15 17:20:13.526654,Pham Van Dong,Binh Thanh,4086.2,286.9
2026-05-15 17:20:15.384630,Pham Van Dong,Suoi Tien,10568.3,760.2
2026-05-15 17:20:17.220346,Tan Son Nhat Airport,District 3,5361.2,549.8
2026-05-15 17:20:19.033628,Linh Trung,District 5,23554.3,1407.3
2026-05-15 17:20:20.872690,Ben Thanh Market,Saigon Bridge,6294.8,471.1
2026-05-15 17:20:22.707323,Binh Thanh,Tan Son Nhat Airport,8077.6,620.9
2026-05-15 17:20:24.839247,Landmark 81,VNU HCM,16249.7,1090.9
2026-05-15 17:20:26.657046,Hang Xanh,Thu Thiem Tunnel,7172.3,611.9
2026-05-15 17:20:28.461409,High Tech Park,Pham Van Dong,12229.7,898.5
2026-05-15 17:20:30.327795,District 1,Thu Duc,12018,803
2026-05-15 17:20:32.155286,Tan Son Nhat Airport,Hang Xanh,8221.7,700.7
2026-05-15 17:20:33.984112,Thu Thiem Tunnel,Eastern Bus Station,8277.9,579.6
2026-05-15 17:20:35.812432,District 1,District 3,3560.6,309.5
2026-05-15 17:20:37.662198,District 1,Eastern Bus Station,6598.1,456.9
2026-05-15 17:20:39.485210,District 3,Thu Thiem Tunnel,4765.6,375.8
2026-05-15 17:20:41.326552,Suoi Tien,Thu Duc,8275.4,567.5
2026-05-15 17:20:43.207350,District 5,District 3,4436.2,365.6
2026-05-15 17:20:45.055412,Tan Son Nhat Airport,Linh Trung,22030.4,1467.2
2026-05-15 17:20:46.898753,Hang Xanh,District 5,9278.6,667.8
2026-05-15 17:20:48.738126,District 1,Saigon Bridge,5010.8,397.6
2026-05-15 17:20:50.561211,Landmark 81,High Tech Park,14857.1,974.7
2026-05-15 17:20:52.374996,Saigon Bridge,Suoi Tien,13726.9,824.4
2026-05-15 17:20:54.240056,VNU HCM,District 3,21598.9,1460.1
2026-05-15 17:20:56.086253,District 3,Suoi Tien,18505.4,1161.8
2026-05-15 17:20:57.901252,Tan Son Nhat Airport,District 5,8273.4,683.5
2026-05-15 17:20:59.708417,District 3,Pham Van Dong,8176.1,576.3
2026-05-15 17:21:01.546597,VNU HCM,Linh Trung,5596,550.8
2026-05-15 17:21:03.381418,Saigon Bridge,Eastern Bus Station,4159.9,273.5
2026-05-15 17:21:05.234015,Ben Thanh Market,Binh Thanh,7264.9,502.7
2026-05-15 17:21:07.051260,High Tech Park,VNU HCM,7746.7,584
2026-05-15 17:21:08.871080,District 1,Binh Thanh,6507.8,455.3
2026-05-15 17:21:10.665668,District 3,Eastern Bus Station,7484,500.9
2026-05-15 17:21:12.491228,Hang Xanh,VNU HCM,19798.6,1109.1
2026-05-15 17:21:14.330372,Linh Trung,Saigon Bridge,16280.3,987.9
2026-05-15 17:21:16.150683,Linh Trung,Saigon Bridge,16280.3,987.9
2026-05-15 17:21:18.231126,District 1,High Tech Park,18455.9,1223.3
2026-05-15 17:21:20.089266,District 1,Linh Trung,19674.3,1182.4
2026-05-15 17:21:21.933548,VNU HCM,Thu Duc,8855.3,691.6
2026-05-15 17:21:23.793160,District 5,High Tech Park,22547.7,1479.1
2026-05-15 17:21:25.605090,Linh Trung,District 5,23554.3,1407.3
2026-05-15 17:21:27.459374,High Tech Park,Binh Thanh,18448.3,1033.8
2026-05-15 17:21:29.274255,District 3,Landmark 81,6275.4,515.6
2026-05-15 17:21:31.093012,VNU HCM,District 5,24713.5,1643.5
2026-05-15 17:21:32.909678,Landmark 81,VNU HCM,16249.7,1090.9
2026-05-15 17:21:34.758953,Pham Van Dong,Binh Thanh,4086.2,286.9
2026-05-15 17:21:36.601950,Eastern Bus Station,VNU HCM,17155.7,938.1
2026-05-15 17:21:38.675789,High Tech Park,VNU HCM,7746.7,584
2026-05-15 17:21:40.477111,VNU HCM,Thu Duc,8855.3,691.6
2026-05-15 17:21:42.299847,District 3,District 1,3743.9,294.4
2026-05-15 17:21:44.111181,Suoi Tien,Linh Trung,3578.5,380.2
2026-05-15 17:21:45.968307,District 5,Thu Thiem Tunnel,5709.9,488.8
2026-05-15 17:21:47.831414,VNU HCM,Landmark 81,16355.5,1101.7
2026-05-15 17:21:49.685488,District 3,Linh Trung,20560.3,1226.4
2026-05-15 17:21:51.541571,Tan Son Nhat Airport,Thu Duc,14349.5,1063.7
2026-05-15 17:21:53.431021,Ben Thanh Market,District 1,1502.8,173.1
2026-05-15 17:21:55.238169,Tan Son Nhat Airport,Ben Thanh Market,8221,740.5
2026-05-15 17:21:57.069491,District 1,District 5,4868.2,397.4
2026-05-15 17:21:58.879903,High Tech Park,Binh Thanh,18448.3,1033.8
2026-05-15 17:22:00.724336,District 5,Saigon Bridge,9130.6,671.7
2026-05-15 17:22:02.549874,District 5,Landmark 81,8982.3,719.6
2026-05-15 17:22:04.366132,Landmark 81,District 3,7786.8,639.8
2026-05-15 17:22:06.176368,Landmark 81,Linh Trung,14165.6,1016.3
2026-05-15 17:22:08.016875,Eastern Bus Station,Saigon Bridge,5032.4,369.1
2026-05-15 17:22:09.855476,District 3,Tan Son Nhat Airport,5138.1,499.9
2026-05-15 17:22:11.676982,District 5,Saigon Bridge,9130.6,671.7
2026-05-15 17:22:13.526877,Thu Duc,Pham Van Dong,4964.4,378.4
2026-05-15 17:22:15.345416,Saigon Bridge,Ben Thanh Market,5718.6,454.5
2026-05-15 17:22:17.210336,District 1,Pham Van Dong,7290.2,532.3
2026-05-15 17:22:19.051587,District 3,Landmark 81,6275.4,515.6
2026-05-15 17:22:20.923548,Landmark 81,Hang Xanh,3071.9,296.4
2026-05-15 17:22:22.754337,District 3,Pham Van Dong,8176.1,576.3
2026-05-15 17:22:24.565616,Tan Son Nhat Airport,District 3,5361.2,549.8
2026-05-15 17:22:26.439456,Saigon Bridge,Ben Thanh Market,5718.6,454.5
2026-05-15 17:22:28.279762,District 3,Saigon Bridge,6423.7,467.7
2026-05-15 17:22:30.071986,VNU HCM,Binh Thanh,18447.1,1060.2
2026-05-15 17:22:31.926545,Landmark 81,Binh Thanh,5481.6,420.9
2026-05-15 17:22:33.733550,Ben Thanh Market,VNU HCM,21104.5,1394.7
2026-05-15 17:22:35.592318,Saigon Bridge,Tan Son Nhat Airport,8938.4,704.9
2026-05-15 17:22:37.410783,Suoi Tien,Tan Son Nhat Airport,23072.2,1390.7
2026-05-15 17:22:39.238145,Thu Duc,District 5,16721.3,1096
2026-05-15 17:22:41.102586,Suoi Tien,Ben Thanh Market,19040,1294.2
2026-05-15 17:22:42.993637,Pham Van Dong,Tan Son Nhat Airport,9751,723.3
2026-05-15 17:22:44.810479,Thu Duc,Eastern Bus Station,8049.2,496.1
2026-05-15 17:22:46.658818,Suoi Tien,Eastern Bus Station,14796.8,790.7
2026-05-15 17:22:48.528773,District 3,Linh Trung,20560.3,1226.4
2026-05-15 17:22:50.397832,Landmark 81,High Tech Park,14857.1,974.7
2026-05-15 17:22:52.229231,District 3,Pham Van Dong,8176.1,576.3
2026-05-15 17:22:54.039581,High Tech Park,Ben Thanh Market,19352.2,1269.7
2026-05-15 17:22:55.904314,Hang Xanh,Eastern Bus Station,2642.9,171
2026-05-15 17:22:57.723256,District 1,VNU HCM,19848.6,1339.5
2026-05-15 17:22:59.548637,Tan Son Nhat Airport,VNU HCM,26109.9,1679.8
2026-05-15 17:23:01.374993,District 5,District 1,5848.2,458.1
2026-05-15 17:23:03.216415,District 3,Suoi Tien,18505.4,1161.8
2026-05-15 17:23:05.115405,District 3,Linh Trung,20560.3,1226.4
2026-05-15 17:23:06.974337,High Tech Park,Ben Thanh Market,19352.2,1269.7
2026-05-15 17:23:08.801256,Ben Thanh Market,Linh Trung,20431.4,1229.8
2026-05-15 17:23:10.923877,Thu Thiem Tunnel,High Tech Park,17424.7,1070.9
2026-05-15 17:23:12.734059,Thu Thiem Tunnel,District 3,6758.6,536.3
2026-05-15 17:23:14.604262,Pham Van Dong,Eastern Bus Station,3860,264.4
2026-05-15 17:23:16.409883,District 3,Eastern Bus Station,7484,500.9
2026-05-15 17:23:18.261628,Linh Trung,VNU HCM,8147.5,670.1
2026-05-15 17:23:20.084298,Thu Duc,High Tech Park,7567.5,584
2026-05-15 17:23:21.909743,VNU HCM,Tan Son Nhat Airport,25089.7,1561.3
2026-05-15 17:23:23.761607,Hang Xanh,Ben Thanh Market,5445.2,475.2
2026-05-15 17:23:25.816946,District 1,District 3,3560.6,309.5
2026-05-15 17:23:27.652317,Binh Thanh,District 5,9381.1,616.1
2026-05-15 17:23:29.457434,Hang Xanh,High Tech Park,15168.4,1054.3
2026-05-15 17:23:31.276913,District 5,District 3,4436.2,365.6
2026-05-15 17:23:33.111858,Eastern Bus Station,District 3,9191.7,605.1
2026-05-15 17:23:34.937591,District 1,Thu Duc,12018,803
2026-05-15 17:23:36.772084,Landmark 81,Pham Van Dong,6264,497.9
2026-05-15 17:23:38.623978,High Tech Park,District 1,18893.6,1221.7
2026-05-15 17:23:40.449551,District 3,Suoi Tien,18505.4,1161.8
2026-05-15 17:23:42.289751,Tan Son Nhat Airport,Linh Trung,22030.4,1467.2
2026-05-15 17:23:44.182615,High Tech Park,Eastern Bus Station,16815.5,934.9
2026-05-15 17:23:46.006071,District 3,Thu Duc,12903.9,847
2026-05-15 17:23:47.849415,Tan Son Nhat Airport,Binh Thanh,8669.7,771.7
2026-05-15 17:23:49.672720,District 5,Linh Trung,23267.2,1430.4
2026-05-15 17:23:51.504998,Hang Xanh,Landmark 81,2861.3,319.4
2026-05-15 17:23:53.331493,Suoi Tien,Ben Thanh Market,19040,1294.2
2026-05-15 17:23:55.127998,District 5,Ben Thanh Market,4909.9,378
2026-05-15 17:23:56.936830,District 3,Thu Duc,12903.9,847
2026-05-15 17:23:58.740043,Thu Thiem Tunnel,District 1,4200.3,371.8
2026-05-15 17:24:00.558302,Thu Duc,Saigon Bridge,10364.1,706.7
2026-05-15 17:24:02.414521,District 3,Binh Thanh,7393.7,499.3
2026-05-15 17:24:04.241580,Linh Trung,Eastern Bus Station,12558.8,698.2
2026-05-15 17:24:06.063946,Suoi Tien,District 3,22677.6,1316.4
2026-05-15 17:24:07.907672,Ben Thanh Market,High Tech Park,19711.9,1278.5
2026-05-15 17:24:09.759837,Suoi Tien,Saigon Bridge,14139.3,911.5
2026-05-15 17:24:11.571410,District 1,Thu Thiem Tunnel,2497.7,222.2
2026-05-15 17:24:13.432661,Eastern Bus Station,Hang Xanh,4185.3,277.3
2026-05-15 17:24:15.238930,Tan Son Nhat Airport,VNU HCM,26109.9,1679.8
2026-05-15 17:24:17.046911,Ben Thanh Market,Thu Thiem Tunnel,2691.8,249.3
2026-05-15 17:24:18.886730,Thu Thiem Tunnel,Eastern Bus Station,8277.9,579.6
2026-05-15 17:24:20.732613,Thu Duc,Pham Van Dong,4964.4,378.4
2026-05-15 17:24:22.546957,Binh Thanh,Thu Thiem Tunnel,7274.8,560.2
2026-05-15 17:24:24.369750,District 3,Eastern Bus Station,7484,500.9
2026-05-15 17:24:26.214329,Saigon Bridge,Binh Thanh,4069.6,271.9
2026-05-15 17:24:28.011470,Saigon Bridge,Thu Thiem Tunnel,7102.5,574.6
2026-05-15 17:24:29.815796,Thu Thiem Tunnel,High Tech Park,17424.7,1070.9
2026-05-15 17:24:31.721425,Eastern Bus Station,Tan Son Nhat Airport,9586.3,679.4
2026-05-15 17:24:33.578740,District 1,Tan Son Nhat Airport,7654.6,653.2
2026-05-15 17:24:35.393645,Binh Thanh,Linh Trung,16836.3,956.5
2026-05-15 17:24:37.194113,Suoi Tien,District 5,25792.2,1499.8
2026-05-15 17:24:39.033423,Landmark 81,Suoi Tien,13521.8,861.4
2026-05-15 17:24:40.850092,Hang Xanh,Eastern Bus Station,2642.9,171
2026-05-15 17:24:42.667816,Saigon Bridge,VNU HCM,16454.8,1053.9
2026-05-15 17:24:44.831721,Suoi Tien,District 5,25792.2,1499.8
2026-05-15 17:24:46.681818,District 1,Landmark 81,4579.7,422.4
2026-05-15 17:24:48.526721,Tan Son Nhat Airport,Thu Thiem Tunnel,10041.6,867.2
2026-05-15 17:24:50.354670,Binh Thanh,High Tech Park,16529.1,1027.2
2026-05-15 17:24:52.185620,District 5,High Tech Park,22547.7,1479.1
2026-05-15 17:24:54.033849,Ben Thanh Market,Tan Son Nhat Airport,7462.5,697.3
2026-05-15 17:24:55.881570,District 1,VNU HCM,19848.6,1339.5
2026-05-15 17:24:57.705383,Pham Van Dong,Thu Thiem Tunnel,11342.5,841.2
2026-05-15 17:24:59.549772,Linh Trung,Suoi Tien,5419.5,440.6
2026-05-15 17:25:01.399384,Hang Xanh,Thu Duc,8062.8,517.1
2026-05-15 17:25:03.231576,Hang Xanh,VNU HCM,19798.6,1109.1
2026-05-15 17:25:05.076441,Pham Van Dong,Tan Son Nhat Airport,9751,723.3
2026-05-15 17:25:06.920394,Linh Trung,Ben Thanh Market,19720.8,1214.7
2026-05-15 17:25:08.761517,High Tech Park,Eastern Bus Station,16815.5,934.9
2026-05-15 17:25:10.586696,Landmark 81,District 3,7786.8,639.8
2026-05-15 17:25:12.450470,VNU HCM,Hang Xanh,16884,1116.7
2026-05-15 17:25:14.344557,District 3,Binh Thanh,7393.7,499.3
2026-05-15 17:25:16.199223,Thu Duc,Landmark 81,11220.8,780.4
2026-05-15 17:25:18.039894,Tan Son Nhat Airport,Landmark 81,9925.4,863.5
2026-05-15 17:25:20.206753,District 1,High Tech Park,18455.9,1223.3
2026-05-15 17:25:22.054037,Binh Thanh,Landmark 81,2963.8,267.7
2026-05-15 17:25:23.867505,Linh Trung,Hang Xanh,15433.2,896.1
2026-05-15 17:25:25.667772,Ben Thanh Market,Tan Son Nhat Airport,7462.5,697.3
2026-05-15 17:25:27.483816,District 3,Saigon Bridge,6423.7,467.7
2026-05-15 17:25:29.302048,VNU HCM,Suoi Tien,5565.7,465.8
2026-05-15 17:25:31.121740,Eastern Bus Station,Thu Duc,6730.8,425.5
2026-05-15 17:25:32.939109,Saigon Bridge,District 5,9489.5,674.2
2026-05-15 17:25:34.768794,VNU HCM,Hang Xanh,16884,1116.7
2026-05-15 17:25:36.604791,VNU HCM,District 1,20246.6,1362
2026-05-15 17:25:38.449617,Saigon Bridge,High Tech Park,15062.2,937.7
2026-05-15 17:25:40.259948,Saigon Bridge,Thu Duc,9579.8,619.6
2026-05-15 17:25:42.107407,VNU HCM,High Tech Park,7795.2,617.6
2026-05-15 17:25:43.968873,Thu Thiem Tunnel,District 1,4200.3,371.8
2026-05-15 17:25:46.007374,Thu Thiem Tunnel,Thu Duc,13543.8,892.4
2026-05-15 17:25:47.820157,Thu Duc,Ben Thanh Market,13804.6,936.2
2026-05-15 17:25:49.827947,Landmark 81,District 3,7786.8,639.8
2026-05-15 17:25:51.645595,District 5,Hang Xanh,7691,578.8
2026-05-15 17:25:53.483884,Tan Son Nhat Airport,Pham Van Dong,9639.5,793.8
2026-05-15 17:25:55.340254,Linh Trung,District 5,23554.3,1407.3
2026-05-15 17:25:57.189996,District 3,Binh Thanh,7393.7,499.3
2026-05-15 17:25:58.993547,District 3,Thu Duc,12903.9,847
2026-05-15 17:26:00.872506,Thu Duc,District 1,13108.5,874.4
2026-05-15 17:26:02.721940,Binh Thanh,Saigon Bridge,3112.1,219.8
2026-05-15 17:26:04.528864,Ben Thanh Market,High Tech Park,19711.9,1278.5
2026-05-15 17:26:06.369097,Thu Duc,Suoi Tien,6232.2,470.7
2026-05-15 17:26:08.210473,Suoi Tien,Thu Thiem Tunnel,19359.3,1305.2
2026-05-15 17:26:10.036057,VNU HCM,Saigon Bridge,15804.4,1027.3
2026-05-15 17:26:11.875545,Linh Trung,Binh Thanh,14191.6,797.1
2026-05-15 17:26:13.682725,Suoi Tien,Landmark 81,14690.4,985.9
2026-05-15 17:26:15.517784,VNU HCM,Eastern Bus Station,16814.2,961.3
2026-05-15 17:26:17.392550,Hang Xanh,Ben Thanh Market,5445.2,475.2
2026-05-15 17:26:19.250524,Suoi Tien,Linh Trung,3578.5,380.2
2026-05-15 17:26:21.145649,District 1,Eastern Bus Station,6598.1,456.9
2026-05-15 17:26:22.993782,Linh Trung,Hang Xanh,15433.2,896.1
2026-05-15 17:26:24.820131,Eastern Bus Station,VNU HCM,17155.7,938.1
2026-05-15 17:26:26.672815,Thu Duc,Thu Thiem Tunnel,15531.8,1072.9
2026-05-15 17:26:28.534827,Ben Thanh Market,Hang Xanh,4855.2,378.2
2026-05-15 17:26:30.354634,Ben Thanh Market,Linh Trung,20431.4,1229.8
2026-05-15 17:26:32.164244,Eastern Bus Station,Suoi Tien,14427.7,708.6
2026-05-15 17:26:34.028497,Thu Thiem Tunnel,District 3,6758.6,536.3
2026-05-15 17:26:35.872962,Landmark 81,Hang Xanh,3071.9,296.4
2026-05-15 17:26:37.728769,District 1,High Tech Park,18455.9,1223.3
2026-05-15 17:26:39.560323,Landmark 81,High Tech Park,14857.1,974.7
2026-05-15 17:26:41.366770,Eastern Bus Station,District 5,12306.3,788.5
2026-05-15 17:26:43.219088,Ben Thanh Market,VNU HCM,21104.5,1394.7
2026-05-15 17:26:45.065098,Suoi Tien,Pham Van Dong,15488.9,866.1
2026-05-15 17:26:46.884869,High Tech Park,Thu Duc,7502.3,551.3
2026-05-15 17:26:48.706920,District 3,District 1,3743.9,294.4
2026-05-15 17:26:50.563053,Landmark 81,Thu Thiem Tunnel,6918.9,616
2026-05-15 17:26:52.418005,District 5,Thu Thiem Tunnel,5709.9,488.8
2026-05-15 17:26:54.214419,District 1,Landmark 81,4579.7,422.4
